Ticker,Cluster,Sector,Average_Return,Volatility
PTC,3,Application Software,0.0002015605222860377,0.024749299920413293
PWR,3,Construction & Engineering,0.001264194353266865,0.024622628882280322
PYPL,2,Transaction & Payment Processing Services,-0.003320133584901159,0.03700960593090035
QCOM,2,Semiconductors,-0.0015862633158182265,0.02950139359059005
REG,3,Retail REITs,-0.00045166968797810816,0.018654942756691086
REGN,3,Biotechnology,0.0007782952936692156,0.021267752174704876
RF,1,Regional Banks,0.00019321765729493157,0.022732917020561006
RJF,1,Investment Banking & Brokerage,0.0004389679712661616,0.02145823005351602
RL,1,"Apparel, Accessories & Luxury Goods",-1.760462585899969e-05,0.028319800144496376
RMD,3,Health Care Equipment,-0.0006325880115960025,0.02087179015412903
RSG,4,Environmental & Facilities Services,-3.842293762607696e-05,0.014035021531705856
RTX,4,Aerospace & Defense,0.0008217692942521171,0.016402321613944705
RVTY,3,Health Care Equipment,-0.0009687939841374389,0.023936687036539638
CRM,2,Application Software,-0.002178010300477731,0.029802909992795053
LUV,1,Passenger Airlines,-0.0007901042162462187,0.023651544147684014
NOW,2,Systems Software,-0.0013219691992379977,0.03516894166513807
RCL,0,"Hotels, Resorts & Cruise Lines",-0.0010600902672892065,0.04266137344075752
ROK,3,Electrical Components & Equipment,-0.0007569378370251783,0.02330318082753562
ROL,3,Environmental & Facilities Services,0.0005570067167275163,0.018783531661088308
ROP,3,Electronic Equipment & Instruments,-0.00022274241730508136,0.016317957337675756
ROST,1,Apparel Retail,0.0005742114685913782,0.028481638086068427
SBAC,3,Telecom Tower REITs,-0.0009657923715675531,0.02072070947770441
SBUX,3,Restaurants,-0.0003017778210662172,0.022641007662031577
SHW,3,Specialty Chemicals,-0.001141088835061192,0.022312259548009118
SJM,4,Packaged Foods & Meats,0.0008141729148701877,0.014853110981946983
SLB,4,Oil & Gas Equipment & Services,0.002636393152539611,0.03123815604974453
SMCI,1,"Technology Hardware, Storage & Peripherals",0.0031826798727087437,0.04190508045536724
SNA,1,Industrial Machinery & Supplies & Components,0.0005151534784589122,0.016468202672023046
SNPS,2,Application Software,-0.00013897743856828982,0.026719456106737035
SO,4,Electric Utilities,0.00044370705082750117,0.014364902416283087
SPG,1,Retail REITs,-0.0007897711225917843,0.020598186012075807
SPGI,3,Financial Exchanges & Data,-0.0010583225222619555,0.019240966597184096
SRE,4,Multi-Utilities,0.000860829476885983,0.015020106299818531
STE,3,Health Care Equipment,-0.0008390718392043843,0.020678514923196473
STLD,1,Steel,0.0023176636388970505,0.028528661268130542
STT,1,Asset Management & Custody Banks,-0.0003313156040830414,0.02546718442721752
STX,1,"Technology Hardware, Storage & Peripherals",-0.002534291346361572,0.026640962128678943
SWK,1,Industrial Machinery & Supplies & Components,-0.0031222382581357197,0.02713403362847742
SWKS,2,Semiconductors,-0.0017888477262351149,0.027120385768998008
SYF,1,Consumer Finance,-0.0009527710375699451,0.027632243644753036
SYK,3,Health Care Equipment,-0.0001278985715684975,0.01977420317834747
SYY,1,Food Distributors,0.00013139208321786322,0.01815588220394687
TDG,1,Aerospace & Defense,0.0002727315892536124,0.021754558638556902
TDY,3,Electronic Equipment & Instruments,-0.00022560783556496488,0.01878501206577291
TEL,1,Electronic Manufacturing Services,-0.0010652812463050419,0.02100566810211241
TER,2,Semiconductor Materials & Equipment,-0.001987031885661609,0.03311308919879071
TGT,1,Consumer Staples Merchandise Retail,-0.0012344082546001517,0.029140346543177376
TJX,1,Apparel Retail,0.0004966460038324385,0.02085523976892523
TKO,4,Movies & Entertainment,0.0014610133005604916,0.01793016193465142
TMO,3,Life Sciences Tools & Services,-0.00041893250534272443,0.020281869582873955
TMUS,4,Wireless Telecommunication Services,0.0009777423404014104,0.01858562867458801
TPL,4,Oil & Gas Exploration & Production,0.003027220180186854,0.03196554626597649
TPR,1,"Apparel, Accessories & Luxury Goods",0.00031853244001359604,0.030962496369186857
TRGP,4,Oil & Gas Storage & Transportation,0.0017126855030514094,0.025894757893268058
TROW,1,Asset Management & Custody Banks,-0.0017957087109730864,0.026852836165554138
TSCO,3,Other Specialty Retail,8.252348081659555e-05,0.02233161252232722
TSLA,2,Automobile Manufacturers,-0.0038474981744944904,0.04115544214454892
TT,3,Building Products,-0.0003372240896090841,0.01923581436547603
TTWO,1,Interactive Home Entertainment,-0.0017675136265904259,0.02776069333512709
TXN,1,Semiconductors,-0.000256467224336034,0.020216275281155764
TXT,1,Aerospace & Defense,-7.453494028758945e-05,0.021113559095250912
DIS,1,Movies & Entertainment,-0.002082646728026663,0.02337837694040801
GWW,3,Industrial Machinery & Supplies & Components,0.0005584056782105504,0.017973867152130535
TFC,1,Diversified Banks,-0.0009912196167414238,0.02034467308618978
TRMB,1,Electronic Equipment & Instruments,-0.001799494239881675,0.026623402642676538
TRV,4,Property & Casualty Insurance,0.0009299969853245216,0.014395545326605783
TSN,4,Packaged Foods & Meats,-0.0011356086793133159,0.017159505831598466
TYL,2,Application Software,-0.0015983580992696936,0.026190990672505444
UAL,0,Passenger Airlines,-0.0001601568390839856,0.034283203215033205
UBER,2,Passenger Ground Transportation,-0.0014931315166519324,0.04040206718184866
UDR,3,Multi-Family Residential REITs,-0.0014680547644638736,0.017522174100029292
UHS,3,Health Care Facilities,0.0005986441079936564,0.024982173282089324
ULTA,1,Other Specialty Retail,0.0007757410944019098,0.023251804091559754
UNH,4,Managed Health Care,0.00038486341205529005,0.01538403667371792
UNP,4,Rail Transportation,-0.0004914755646232654,0.016484969804278417
UPS,1,Air Freight & Logistics,-0.0004940515719209801,0.020045033300128034
URI,1,Trading Companies & Distributors,0.0006265353137387124,0.02599969586049895
USB,1,Diversified Banks,-0.0007587398151300921,0.018316777560853734
V,3,Transaction & Payment Processing Services,-3.711399097647527e-05,0.01949344077507749
VICI,3,Hotel & Resort REITs,0.0006517242675129951,0.016823848347560053
VLO,4,Oil & Gas Refining & Marketing,0.002532551011189486,0.028295777387490333
VMC,3,Construction Materials,-0.0004588204162770038,0.019566618374922042
VRSK,3,Research & Consulting Services,-0.0007292670997659818,0.017651278027066543
VRSN,3,Internet Services & Infrastructure,-0.0005783814687569313,0.021800807533186934
VRTX,4,Biotechnology,0.001242400197202314,0.01999419411752131
VST,4,Electric Utilities,0.00043263738748107716,0.021395225910825173
VTR,3,Health Care REITs,-0.00022819181362016615,0.019610304488319175
VTRS,1,Pharmaceuticals,-0.0004333250376410405,0.026846595611586425
VZ,4,Integrated Telecommunication Services,-0.0008277677016827667,0.014269347249704524
WAB,1,Construction Machinery & Heavy Transportation Equipment,0.0005474975514970533,0.020486344045828567
WAT,3,Life Sciences Tools & Services,-2.4420761057951435e-05,0.0212775813841397
WBA,4,Drug Retail,-0.0010407837852191753,0.01898323011709419
WBD,1,Broadcasting,-0.0031354977241894425,0.0396385811024481
WDAY,2,Application Software,-0.001323160141377472,0.03180091867896094
WDC,1,"Technology Hardware, Storage & Peripherals",-0.0024956252878708474,0.030029171121228677
WEC,4,Electric Utilities,0.0001280743675700329,0.01454494493692829
WELL,3,Health Care REITs,-0.0007842460593243503,0.017799640838772324
WFC,1,Diversified Banks,-0.0005078074289482104,0.021159761531321996
WM,4,Environmental & Facilities Services,8.69529841355865e-06,0.013558986134088524
WMB,4,Oil & Gas Storage & Transportation,0.001230829116613294,0.018155881150187514
WMT,4,Consumer Staples Merchandise Retail,0.00012668672907841262,0.01686347425930615
WRB,4,Property & Casualty Insurance,0.0013477627643010619,0.015728988191769613
WSM,1,Homefurnishing Retail,-0.0008723754070618268,0.03396646774237893
WST,3,Health Care Supplies,-0.002188617978732768,0.026560202253130036
WTW,3,Insurance Brokers,0.00033240205439920745,0.015695225495968662
WY,1,Timber REITs,-0.0006641344040200643,0.01956240154566557
WYNN,0,Casinos & Gaming,0.0004185178008745374,0.03672861093093032
XEL,4,Multi-Utilities,0.0003397536317355305,0.014441020978479603
XYL,3,Industrial Machinery & Supplies & Components,7.449142160850241e-05,0.02213692514132514
YUM,3,Restaurants,-6.431254578963497e-05,0.01518670519182465
ZBH,3,Health Care Equipment,0.0002849770947199883,0.019244113693616546
ZBRA,1,Electronic Equipment & Instruments,-0.002853521625693883,0.029276320807537635
ZTS,3,Pharmaceuticals,-0.0016388230059350302,0.020090181730774925
